Wavelength,2700k-hue,3400k-hue,4100k-hue,5000k-hue,6500k-hue,blueLEDalmost,greenLEDalmost,redLED,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
384.54,-0.001488,-0.00085879,-0.0012584,-0.0010033,-0.00051017,-0.0005835300000000001,-0.00040814000000000003,-0.0071424
384.92,-0.0023845,-0.0029153,-0.0026541,-0.0023677,-0.0017442,-0.0013011000000000001,-0.0019127,-0.011291
385.29,-0.00023428999999999998,-0.00092043,-0.00097064,-0.0012133,-0.00015898,-0.00040197,-0.00097901,-0.0055226
385.67,-0.0009362099999999999,-0.0016983999999999999,-0.0008616400000000001,-0.00068766,-0.0013007,-0.00062544,-0.0010108,-0.006186199999999999
386.04,-0.0015834000000000002,-0.0017557,-0.0011978,-0.0010337,-0.00096807,-0.0011542,-0.0017393,-0.0062351
386.41,-0.00008949,-0.00032542000000000004,0.0003905,0.00038237,-0.00044745,-0.0006141499999999999,-0.00018712,-0.0012203000000000001
386.79,-0.0039353,-0.004024,-0.0037014000000000005,-0.0038304,-0.0034675,-0.0016049,-0.0040885,-0.012525999999999999
387.16,-0.0010442000000000001,-0.00099636,-0.00088477,-0.0012195,-0.0006855,-0.00095729,-0.00082897,-0.0057391000000000005
387.54,-0.002271,-0.002342,-0.0020818,-0.0020897,-0.0015377,-0.00040588,-0.0025234000000000003,-0.0065187
387.91,-0.0022931,-0.0020818,-0.0014321999999999998,-0.0016903999999999999,-0.0011191,-0.00091305,-0.0026844,-0.006887
388.28,-0.00042584999999999997,-0.00041036999999999996,0.00015486,-0.00035617000000000005,-0.00038714,0.00039853,-0.00085945,-0.0018583
388.66,0.000053744,0.00015355000000000002,0.00042995,0.00047602,0.00035318000000000003,-0.00018442,0.000099811,-0.00094692
389.03,-0.0016295,-0.0017057,-0.0013249,-0.00097466,-0.0015381000000000001,-0.0008361000000000001,-0.0014238999999999999,-0.0040357
389.41,-0.0007981,-0.00042917,-0.00078305,-0.00051952,-0.00077552,-0.00012918,-0.0005647,-0.0023592
389.78,-0.00071714,-0.00073208,-0.0012027000000000001,-0.00018675,-0.00088148,-0.0001538,-0.00078437,-0.0043825
390.15,-0.00097801,-0.00029637,-0.00045196,-0.00022967999999999998,-0.00073351,0.00022881,-0.00031859,-0.00098789
390.53,-0.0020304,-0.0019642,-0.0019495,-0.0026189,-0.0022364,-0.00045437,-0.0022658,-0.0069641
390.9,-0.00135,-0.0013427,-0.0010873,-0.0017733,-0.0008465,-0.0013522,-0.0014157,-0.0030648999999999997
391.27,-0.0010879,-0.0015159000000000001,-0.0012983,-0.0010227,-0.0014941,-0.0006470800000000001,-0.0011605,-0.0065277
391.65,-0.0030876,-0.0027134000000000004,-0.0027422,-0.0027134000000000004,-0.0027206,-0.0012348,-0.002663,-0.0099802
392.02,-0.0020114,-0.001291,-0.00094863,-0.0012553,-0.0017475,-0.00048949,-0.00094863,-0.00592
392.39,0.00013483,-0.00065996,-0.000042578,0.00026966,0.000092252,0.00060875,-0.00015612,-0.0021525
392.77,0.00052914,0.0008819,0.00026104,0.00089601,0.00042331000000000004,0.00060522,0.00016226999999999998,0.00028221
393.14,-0.0007961,-0.0011383,-0.0012919000000000001,-0.00169,-0.0011592,-0.00023962,-0.001697,-0.006867
393.51,-0.0013886999999999999,-0.0020691,-0.0022566,-0.0018122,-0.0026177,-0.0014772,-0.0025691000000000004,-0.0077072
393.89,-0.0017311000000000002,-0.0015448999999999999,-0.0018966,-0.0012001000000000002,-0.0016346,-0.00094663,-0.0017587,-0.0063681
394.26,-0.0014444000000000002,-0.0009720900000000001,-0.0011159,-0.00094471,-0.0011364,-0.00035235,-0.0013144,-0.0043356
394.63,-0.0012773,-0.0003465,-0.0005775,-0.00089682,-0.00026497,-0.00039632000000000003,-0.00052994,-0.005005
395.01,-0.0007484200000000001,-0.00068774,-0.0004989500000000001,-0.00052592,-0.00039107000000000004,-0.00076349,-0.00064054,-0.001843
395.38,-0.0015294,-0.0015895000000000002,-0.0020303,-0.0015161,-0.0013625000000000002,-0.00073336,-0.00185,-0.0069237000000000005
395.75,-0.00088771,-0.0005697300000000001,-0.00051673,-0.00039747999999999997,-0.00037761,-0.00022731999999999999,-0.00098708,-0.0032461
396.13,-0.00067763,-0.0008355200000000001,-0.00047368000000000003,-0.00011184,-0.0009210500000000001,-0.00088041,-0.0005921,-0.0039473
396.5,-0.0005676500000000001,-0.0008090600000000001,-0.00020226,-0.00043715,-0.00016312,-0.00020150000000000002,-0.00036538,-0.0021096
396.87,-0.0001616,-0.00015513000000000001,-0.00038136999999999996,-0.00031673,-0.00021977,0.00019962000000000002,-0.00031027,-0.0021546
397.25,-0.0014967000000000001,-0.0018757,-0.0020234,-0.0021711,-0.0016573,-0.0012784,-0.0020041,-0.0057169000000000005
397.62,-0.0017125999999999999,-0.0012606000000000002,-0.0019736000000000003,-0.0016553000000000002,-0.0016998,-0.00030584,-0.0015725000000000001,-0.006897
397.99,-0.0009720900000000001,-0.0013886999999999999,-0.0010163,-0.0009089600000000001,-0.00081428,-0.00045484999999999997,-0.0010983,-0.0060387
398.36,-0.0023485,-0.0024362,-0.0018663,-0.0024424000000000004,-0.0019164000000000002,-0.00101,-0.0021105,-0.0097906
398.74,-0.0019813,-0.0025091999999999996,-0.0023664,-0.0021242,-0.0020683000000000003,-0.0014919,-0.0017515,-0.0084676
399.11,-0.0015853,-0.0014743,-0.0014743,-0.00161,-0.00093147,-0.00065617,-0.0014249999999999998,-0.0048321
399.48,0.00015329000000000002,-0.00018395000000000003,-0.00020235,-0.00041083000000000005,0.00017169,-0.00037873,-0.0006561000000000001,-0.0025345000000000003
399.86,-0.0010042,-0.0010164,-0.0015032000000000001,-0.0012232999999999999,-0.00096159,-0.000041767,-0.0009737600000000001,-0.0058832
400.23,-0.002285,-0.001658,-0.0014952,-0.0013987,-0.0014288999999999999,-0.00062063,-0.001248,-0.0075564
400.6,-0.0015478,-0.0013207,-0.0016075,-0.0013506000000000002,-0.0011593,-0.00098427,-0.0013267,-0.0052986
400.97,0.00012463,-0.00046886,-0.000077154,-0.00001187,0.00015431,-0.00010182,-0.00046886,-0.0017409
401.35,-0.0014111000000000002,-0.0014229,-0.001564,-0.0010525,-0.0013053000000000001,-0.00038333,-0.0018931999999999998,-0.0056248
401.72,-0.0009578299999999999,-0.0013258,-0.0014426,-0.0012615000000000003,-0.0021201,-0.0011022,-0.0015711,-0.0061908
402.09,-0.0011261,-0.00056887,-0.00053985,-0.0010507,-0.0007836500000000001,-0.00055772,-0.0007256,-0.0042762
402.46,-0.0015539,-0.0012258,-0.0006618300000000001,-0.0012834,-0.0016632,-0.00019748,-0.0016805000000000001,-0.006560700000000001
402.84,0.00017125000000000002,-0.00024545000000000003,0.00034249000000000004,-0.000034249,0.000097039,0.00031339,0.00012558,-0.0026257999999999997
